Team,First Name,Last Name,Position,Jersey,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Power Move,Finessee Move,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch In Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Medium,Throw Accuracy Deep,Play Action,Throw On The Run
Ravens,Phillip,Supernaw,TE,84,65,80,84,65,78,53,74,75,25,20,20,69,56,44,83,10,90,84,76,62,72,66,58,65,64,65,10,10,45,10,20,12,15,62,67,48,20,10,65,30,22,16,10,14
Ravens,Morgan,Cox,TE,46,48,73,74,65,67,73,58,67,22,29,18,74,66,65,49,10,92,75,78,33,42,22,25,10,10,55,60,55,63,62,35,15,20,42,44,45,60,15,15,10,10,10,10,10
Ravens,Steve,Smith,WR,89,87,88,89,66,91,95,88,64,17,19,19,60,35,34,88,25,88,95,99,66,88,90,84,89,93,45,10,10,35,59,25,18,26,87,91,85,15,15,74,15,10,5,5,10
Ravens,Torrey,Smith,WR,82,86,95,96,58,91,80,87,67,35,20,20,50,43,35,92,87,93,95,84,43,86,87,70,82,77,55,10,10,40,35,25,20,25,89,86,86,12,15,83,26,22,24,24,22
Ravens,Jacoby,Jones,WR,12,79,93,94,63,91,79,79,73,30,25,20,38,30,30,88,97,91,90,78,52,84,88,55,77,88,51,10,10,52,53,18,11,25,86,69,75,15,15,78,15,10,5,5,10
Ravens,Marlon,Brown,WR,14,74,87,92,54,87,67,83,70,35,20,20,47,42,45,88,65,76,88,72,41,73,74,70,74,78,54,30,32,53,30,35,32,43,85,83,76,35,40,69,15,10,10,15,15
Ravens,Michael,Campanaro,WR,6,66,90,86,66,87,56,81,69,35,25,24,36,32,33,90,65,85,91,86,40,82,76,72,80,84,40,10,10,35,10,15,20,21,71,79,54,12,20,62,25,20,15,10,15
Ravens,Deonte,Thompson,WR,83,66,96,93,67,89,60,69,64,20,10,15,44,35,38,88,76,86,85,61,47,74,61,53,77,85,45,21,29,47,44,36,65,61,76,65,62,15,15,69,15,10,5,5,10
Ravens,LaQuan,Williams,WR,15,64,87,88,52,87,60,73,68,35,20,20,45,42,45,87,54,88,91,70,33,63,67,40,76,74,35,30,32,53,30,35,32,43,75,71,64,35,42,67,15,10,10,15,15
Ravens,Kamar,Aiken,WR,11,63,91,87,62,84,55,72,65,35,22,19,45,45,37,89,63,92,83,60,62,65,74,66,72,74,49,10,10,54,46,18,16,19,65,72,57,15,15,74,15,10,5,5,10
Redskins,Kory,Lichtensteiger,C,78,77,58,72,83,61,85,45,45,30,25,25,73,86,30,50,10,81,94,92,20,12,10,30,10,10,77,10,10,20,30,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Redskins,Tevita,Stevens,C,62,62,54,67,84,60,54,19,40,20,23,21,74,78,29,65,10,91,77,79,21,10,10,10,10,10,76,10,10,21,37,28,11,12,12,10,10,20,10,12,5,5,5,5,5
Redskins,Nick,Sundberg,C,57,57,68,70,69,69,62,40,32,37,15,21,68,69,49,44,10,85,75,70,10,23,10,10,10,10,77,10,10,22,46,25,14,12,12,10,10,45,10,12,5,5,5,5,5
Redskins,DeAngelo,Hall,CB,23,82,97,95,48,90,78,81,55,27,15,14,45,45,67,93,68,94,92,87,10,50,80,30,88,93,45,17,30,31,65,71,82,87,65,55,35,50,63,25,5,5,5,5,5
Redskins,Tracy,Porter,CB,22,77,93,93,47,91,80,72,72,40,25,25,45,45,45,91,72,78,94,57,30,50,85,32,84,87,45,29,39,50,59,75,81,74,45,45,40,40,53,40,5,5,5,5,5
Redskins,David,Amerson,CB,39,74,91,87,60,86,66,78,66,37,15,11,45,45,67,88,52,88,93,67,39,65,68,35,65,64,45,47,51,48,64,70,74,83,66,70,24,63,81,15,5,5,5,5,5
Redskins,E.J.,Biggers,CB,30,72,93,90,44,86,71,49,45,17,21,24,45,45,49,87,45,90,88,65,10,74,50,10,65,78,45,22,24,40,55,68,75,79,25,25,20,36,59,15,5,5,5,5,5
Redskins,Bashaud,Breeland,CB,26,69,86,89,48,90,48,66,59,20,22,17,45,45,61,84,40,89,93,69,30,54,65,35,66,70,45,40,45,44,82,65,83,74,45,44,10,50,81,20,5,5,5,5,5
Redskins,Richard,Crawford,CB,20,69,91,87,49,89,57,58,66,25,19,17,45,45,55,87,78,90,88,75,10,81,72,25,74,82,45,25,26,40,65,60,75,80,45,44,35,42,76,40,5,5,5,5,5
Redskins,Chase,Minnifield,CB,38,64,82,90,39,85,49,74,55,36,26,26,45,45,60,82,55,73,87,85,31,80,69,32,72,74,45,25,35,32,77,73,65,83,73,70,34,55,83,39,5,5,5,5,5
Redskins,Peyton,Thompson,CB,32,63,92,86,54,87,55,70,65,30,15,15,45,45,47,87,54,90,85,65,22,74,48,22,66,75,45,25,27,45,55,61,74,70,65,51,20,34,47,25,5,5,5,5,5
Redskins,Barry,Cofield,DT,96,86,65,79,89,65,87,16,40,21,8,12,45,45,70,68,10,98,86,84,10,26,10,10,10,10,45,91,65,83,78,87,25,34,15,15,15,45,12,15,5,5,5,5,5
Redskins,Chris,Baker,DT,92,74,61,72,87,58,68,25,40,21,24,18,45,45,79,70,10,88,74,70,22,29,10,10,10,10,45,81,57,83,76,67,25,30,15,15,15,68,16,15,5,5,5,5,5
Redskins,Frank,Kearse,DT,73,73,54,78,90,60,63,35,40,14,17,11,45,45,72,73,10,87,69,80,10,14,10,10,10,10,45,67,78,82,77,64,15,18,28,35,38,65,10,35,5,5,5,5,5
Redskins,Chris,Neild,DT,95,70,56,71,86,51,73,15,40,13,23,11,45,45,76,47,10,91,75,94,10,16,10,10,10,10,45,79,44,79,79,66,20,16,15,15,15,64,10,15,5,5,5,5,5
Redskins,Darrel,Young,FB,36,87,74,78,77,74,77,69,79,35,20,20,80,65,35,65,45,90,79,85,84,45,72,82,74,66,84,10,10,20,40,20,16,18,40,65,62,20,20,65,35,30,20,15,15
Redskins,Ryan,Clark,FS,25,82,83,84,66,82,88,55,65,25,15,30,45,45,75,83,50,91,94,89,45,36,35,25,60,45,45,55,60,69,77,75,58,76,25,20,15,89,53,15,15,10,10,15,15
Redskins,Phillip,Thomas,FS,41,72,84,87,78,90,44,76,74,25,19,17,45,45,66,94,31,83,94,85,52,75,78,64,65,75,45,49,66,65,72,74,73,81,77,65,25,64,66,25,5,5,5,5,5
Redskins,Trenton,Robinson,FS,34,70,89,90,49,84,52,62,52,30,20,15,45,45,71,86,33,84,88,73,45,66,65,29,60,64,45,44,51,68,63,65,73,76,50,45,20,65,66,15,15,10,10,15,15
Redskins,Bacarri,Rambo,FS,24,69,83,89,63,85,49,75,65,35,25,22,45,45,63,83,40,85,88,59,55,54,63,56,58,70,45,51,54,59,69,69,67,77,72,68,25,89,66,30,5,5,5,5,5
Redskins,Alfred,Morris,HB,46,87,86,90,82,82,79,64,88,38,25,25,63,70,45,86,54,94,93,90,97,75,97,97,89,87,66,10,10,25,55,15,13,25,45,62,49,20,20,65,10,10,10,10,10
Redskins,Roy,Helu Jr.,HB,29,78,93,95,66,85,75,77,84,11,11,10,44,68,25,87,70,79,85,65,68,79,78,81,74,86,35,20,30,26,42,25,16,16,54,55,61,20,20,60,35,30,20,15,15
Redskins,Evan,Royster,HB,26,74,82,88,74,86,69,68,88,22,18,19,50,47,42,72,72,95,77,94,87,53,85,84,85,73,45,10,10,22,35,21,11,28,67,68,55,20,20,75,35,30,20,15,15
Redskins,Lache,Seastrunk,HB,35,66,91,93,61,92,49,59,72,34,25,25,29,40,29,95,65,83,82,66,47,85,79,49,80,88,25,10,10,29,35,16,13,29,50,49,39,12,20,45,35,30,20,15,15
Redskins,Chris,Thompson,HB,25,66,93,97,62,86,44,60,82,29,22,21,40,43,35,86,50,70,87,58,34,78,84,40,85,94,35,10,10,32,40,31,15,19,56,54,42,12,20,54,35,30,20,15,15
Redskins,Kai,Forbath,K,2,69,65,66,44,65,70,35,42,35,88,82,21,16,23,65,10,87,91,65,10,31,10,10,10,10,21,10,10,13,15,10,12,12,15,15,15,17,10,15,35,30,25,20,20
Redskins,Zach,Hocker,K,4,58,73,68,35,65,52,29,40,29,90,79,21,19,21,64,10,95,85,60,10,20,15,10,15,20,21,10,10,15,22,30,10,30,15,15,15,12,10,15,35,30,25,20,20
Redskins,Jarvis,Jenkins,LE,99,75,66,82,92,58,74,35,35,12,19,19,45,45,85,55,10,80,68,80,29,22,15,10,10,15,45,78,50,84,79,70,20,30,12,10,10,76,10,12,5,5,5,5,5
Redskins,Clifton,Geathers,LE,94,68,67,74,81,66,66,22,21,24,15,17,45,45,82,82,10,95,70,75,30,33,10,10,10,10,45,82,46,81,84,56,22,30,12,10,10,65,10,12,5,5,5,5,5
Redskins,Doug,Worthington,LE,90,63,63,67,85,65,62,32,35,33,21,25,45,45,78,64,10,92,66,87,10,17,10,10,10,10,45,81,49,73,74,67,30,44,15,15,15,63,15,15,5,5,5,5,5
Redskins,Shawn,Lauvao,LG,77,76,54,65,89,51,78,17,40,17,15,28,77,81,25,45,10,88,80,92,10,18,10,10,10,10,73,10,10,25,31,18,11,9,15,15,15,20,10,15,5,5,5,5,5
Redskins,Josh,LeRibeus,LG,67,70,56,64,88,60,60,40,40,30,21,20,82,75,35,68,10,87,86,89,20,15,15,30,10,14,75,10,10,20,29,15,12,15,35,25,20,20,10,15,5,5,5,5,5
Redskins,Maurice,Hurt,LG,79,68,52,68,88,49,68,22,40,15,19,22,80,72,44,54,10,84,73,82,24,15,10,10,10,10,75,30,30,38,31,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Redskins,Ryan,Kerrigan,LOLB,91,86,81,86,85,77,83,61,45,37,35,30,45,45,83,69,10,92,99,85,10,17,10,10,10,10,45,95,75,84,88,82,55,62,15,15,15,87,15,15,5,5,5,5,5
Redskins,Adam,Hayward,LOLB,55,72,83,88,70,86,75,30,65,30,25,25,45,45,79,87,10,93,85,84,40,48,40,35,30,45,45,51,66,64,85,74,68,74,25,15,10,76,45,12,5,5,5,5,5
Redskins,Trent,Murphy,LOLB,93,70,76,86,67,79,58,42,60,18,14,32,45,45,83,86,10,90,82,88,38,18,45,40,40,35,45,88,64,79,78,64,51,63,30,32,15,86,33,20,5,5,5,5,5
Redskins,Adrian,Robinson,LOLB,40,61,79,81,76,75,51,44,64,19,15,15,45,45,69,82,10,95,83,82,30,29,15,25,45,35,45,80,65,69,72,51,54,61,20,20,10,77,55,15,5,5,5,5,5
Redskins,Trent,Williams,LT,71,95,73,85,92,71,88,20,40,12,11,10,90,98,32,67,10,93,74,78,10,15,10,10,10,10,88,10,10,32,31,19,10,14,15,15,15,60,10,15,5,5,5,5,5
Redskins,Akeem,Jordan,MLB,54,77,84,85,69,83,80,58,60,25,20,20,45,45,86,75,10,92,84,75,20,17,10,25,10,15,45,58,74,72,89,78,65,74,20,15,15,80,40,25,5,5,5,5,5
Redskins,Perry,Riley Jr.,MLB,56,76,83,76,81,68,75,40,55,33,21,25,45,45,83,72,10,89,85,92,10,34,29,18,30,55,45,77,52,83,85,77,57,71,20,20,15,91,65,25,5,5,5,5,5
Redskins,Darryl,Sharpton,MLB,53,75,77,86,73,78,75,52,55,25,20,20,45,45,86,78,10,86,89,97,25,23,25,35,15,30,45,71,54,84,84,70,54,66,15,15,15,90,45,12,5,5,5,5,5
Redskins,Keenan,Robinson,MLB,52,60,74,84,77,86,65,52,65,20,27,23,45,45,77,88,10,88,85,73,51,35,31,35,19,38,45,55,68,68,73,52,65,74,25,20,15,65,59,25,5,5,5,5,5
Redskins,Robert,Malone,P,3,66,64,68,50,62,70,35,45,35,92,81,22,19,42,55,10,92,88,75,10,19,10,10,10,10,22,10,10,14,39,19,12,31,12,10,10,22,10,12,25,21,21,20,20
Redskins,Robert,Griffin III,QB,10,82,91,87,57,91,72,67,74,93,19,22,51,31,35,94,45,83,97,95,41,74,90,50,90,80,51,10,10,17,27,22,27,31,65,62,50,22,15,61,85,81,66,68,83
Redskins,Kirk,Cousins,QB,8,77,63,65,52,65,72,22,66,85,12,19,14,13,15,76,10,88,94,90,20,20,40,28,45,52,14,10,10,12,23,10,12,12,15,15,15,12,10,15,87,78,74,75,75
Redskins,Colt,McCoy,QB,16,73,74,83,46,78,73,47,69,81,30,32,22,18,27,65,10,90,94,97,25,50,85,35,70,72,27,10,10,27,25,13,12,22,15,15,15,12,10,15,85,73,62,72,81
Redskins,Jason,Hatcher,RE,97,89,73,82,84,73,84,43,40,20,25,21,45,45,78,85,10,87,85,84,16,15,10,10,10,10,45,79,92,85,88,81,30,35,12,10,10,46,10,12,5,5,5,5,5
Redskins,Stephen,Bowen,RE,72,79,69,79,86,67,81,29,40,23,20,15,45,45,86,58,10,92,81,79,23,16,10,10,10,10,45,82,54,82,83,80,24,37,12,10,10,68,10,12,5,5,5,5,5
Redskins,Kedric,Golston,RE,64,74,63,80,85,66,75,21,40,28,19,15,45,45,79,49,10,83,65,82,10,12,10,10,10,10,45,80,56,82,85,74,12,32,12,10,10,55,10,12,5,5,5,5,5
Redskins,Chris,Chester,RG,66,81,66,80,83,64,83,68,60,12,15,11,83,78,35,68,10,85,87,80,45,35,55,50,40,40,83,10,10,35,23,25,11,20,35,45,55,20,10,50,5,5,5,5,5
Redskins,Mike,McGlynn,RG,75,72,55,72,87,55,76,45,45,30,25,25,80,73,30,50,10,93,79,93,20,12,10,30,10,10,72,10,10,20,28,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Redskins,Spencer,Long,RG,60,71,64,77,88,53,54,35,40,31,16,12,83,78,29,65,10,78,85,75,25,15,10,10,10,10,82,10,10,29,35,26,11,19,15,15,15,25,10,15,5,5,5,5,5
Redskins,Adam,Gettis,RG,73,67,71,74,78,66,57,25,40,30,25,25,81,73,35,82,10,77,87,84,10,12,10,10,10,10,75,44,35,33,41,21,12,15,12,10,10,55,10,12,5,5,5,5,5
Redskins,Brian,Orakpo,ROLB,98,92,84,92,91,81,83,50,45,14,13,5,45,45,87,80,10,89,88,85,10,65,10,10,45,45,45,96,76,90,95,82,60,65,15,15,15,89,35,20,5,5,5,5,5
Redskins,Rob,Jackson,ROLB,50,74,77,82,74,74,75,60,45,35,30,30,45,45,75,70,0,90,79,80,48,55,40,55,25,30,45,63,81,63,74,69,74,77,15,10,10,79,35,12,5,5,5,5,5
Redskins,Brandon,Jenkins,ROLB,51,70,74,88,79,81,59,44,60,25,19,19,45,45,78,75,10,76,84,80,32,22,11,18,22,40,45,87,69,72,79,59,55,66,15,15,15,75,40,20,5,5,5,5,5
Redskins,Tyler,Polumbus,RT,74,78,59,69,85,55,82,45,40,22,20,20,76,87,22,34,10,90,78,84,20,12,10,10,10,10,69,10,10,22,20,20,15,15,15,15,15,20,10,15,5,5,5,5,5
Redskins,Morgan,Moses,RT,76,74,54,67,89,60,56,35,45,30,25,25,82,86,30,64,10,87,84,80,20,12,10,30,10,10,79,10,10,20,28,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Redskins,Tom,Compton,RT,68,71,59,63,90,56,62,29,35,31,27,15,80,74,35,79,10,94,86,85,19,15,10,10,10,10,82,40,30,32,45,21,11,11,15,15,15,40,10,15,5,5,5,5,5
Redskins,Brandon,Meriweather,SS,31,79,90,87,62,89,75,65,65,39,18,13,45,45,62,91,60,83,95,84,20,75,70,25,72,85,45,45,46,62,72,67,67,80,58,50,20,75,76,20,15,10,10,15,15
Redskins,Tanard,Jackson,SS,36,75,85,89,63,87,71,67,65,30,20,15,45,45,60,87,60,85,84,80,30,55,60,15,80,86,45,39,40,54,65,69,73,76,45,35,20,74,66,15,15,10,10,15,15
Redskins,Jordan,Reed,TE,86,81,82,88,59,87,73,87,65,65,25,15,63,59,45,85,10,84,90,69,71,78,83,59,75,84,57,10,10,40,42,16,15,17,72,84,76,12,10,72,61,54,43,35,40
Redskins,Logan,Paulsen,TE,82,72,74,79,77,73,75,69,68,25,29,19,72,63,39,67,10,89,87,82,64,42,58,67,62,65,69,10,10,41,42,14,18,29,70,69,60,25,25,66,15,10,5,5,10
Redskins,Niles,Paul,TE,84,70,85,82,69,82,66,72,69,35,30,30,60,49,38,83,78,93,88,74,70,60,75,63,74,82,55,10,10,64,44,20,10,25,64,81,55,12,18,80,15,10,5,5,10
Redskins,Ted,Bolser,TE,83,68,78,76,71,72,55,75,72,19,17,18,71,61,35,77,10,90,82,78,65,45,67,61,49,55,73,10,10,45,45,15,15,25,80,68,54,25,25,66,15,10,5,5,10
Redskins,Kyle,Nelson,TE,40,43,68,70,68,70,54,58,65,10,11,14,75,62,45,66,10,92,77,75,19,11,15,15,10,10,66,10,10,44,19,13,22,19,45,40,45,55,10,42,10,10,10,10,10
Redskins,DeSean,Jackson,WR,11,90,98,97,43,98,88,90,65,40,30,30,54,30,22,87,98,86,97,72,44,97,96,45,94,97,35,10,10,35,35,20,15,35,94,77,92,12,15,78,15,10,5,5,10
Redskins,Pierre,Garcon,WR,88,89,93,90,66,92,86,91,66,35,30,30,54,40,35,91,65,90,94,72,61,91,87,77,80,90,65,10,10,35,35,20,10,25,87,91,88,12,18,82,15,10,5,5,10
Redskins,Andre,Roberts,WR,12,80,92,91,47,92,79,85,69,38,22,15,31,30,29,85,76,93,89,75,55,86,73,30,82,88,36,10,10,39,45,26,12,20,81,83,79,15,15,74,15,10,5,5,10
Redskins,Leonard,Hankerson,WR,85,76,89,86,61,87,74,82,69,35,18,18,49,29,34,90,54,83,90,75,66,65,74,55,80,85,68,10,10,40,18,27,13,21,79,84,75,12,10,80,15,10,5,5,10
Redskins,Santana,Moss,WR,89,76,92,91,41,90,90,82,59,17,19,19,61,25,15,87,68,79,92,70,44,87,88,30,87,92,35,10,10,35,39,15,15,25,84,67,80,15,15,51,15,10,5,5,10
Redskins,Aldrick,Robinson,WR,15,74,94,96,35,93,75,79,59,35,22,22,46,36,31,87,72,90,88,65,30,88,79,30,85,88,30,10,10,39,35,20,13,25,83,74,76,12,18,55,15,10,5,5,10
Redskins,Ryan,Grant,WR,14,64,87,92,42,93,53,85,53,35,20,22,42,35,32,86,39,87,91,69,31,71,84,49,73,74,36,10,10,44,35,26,15,26,83,65,69,12,10,50,15,10,5,5,10
Redskins,Nick,Williams,WR,13,59,87,93,43,91,51,72,63,35,28,24,48,32,37,91,77,92,88,75,32,71,82,32,74,75,39,10,10,31,46,35,15,25,66,72,63,15,15,43,15,10,5,5,10
Saints,Jonathan,Goodwin,C,51,79,55,72,84,52,84,25,40,25,19,27,84,78,18,21,10,95,80,85,10,15,10,10,10,10,88,10,10,18,34,30,10,16,15,15,15,20,10,15,5,5,5,5,5
Saints,Tim,Lelito,C,68,70,54,71,89,55,67,40,30,30,22,21,76,81,45,76,10,96,82,79,20,15,10,10,10,10,73,60,40,40,50,40,15,20,12,10,10,55,10,12,5,5,5,5,5
Saints,Keenan,Lewis,CB,28,87,89,92,67,87,81,54,60,10,15,16,45,45,71,86,30,93,89,84,10,55,51,25,56,65,45,59,65,38,87,77,89,93,40,35,22,71,89,20,5,5,5,5,5
Saints,Champ,Bailey,CB,27,86,88,87,55,89,95,72,64,29,19,19,45,45,63,87,75,83,93,84,48,75,88,45,85,87,45,35,55,33,69,93,84,85,81,55,60,50,69,52,5,5,5,5,5
Saints,Patrick,Robinson,CB,21,77,92,91,55,87,70,65,65,22,25,16,45,45,54,86,45,90,91,69,10,65,55,22,55,75,45,46,35,44,71,69,83,76,65,62,55,49,83,15,5,5,5,5,5
Saints,Corey,White,CB,24,75,93,92,59,86,68,63,65,27,10,11,45,45,55,93,49,97,93,85,35,55,52,39,60,66,45,47,54,36,73,66,78,84,65,52,20,81,66,25,5,5,5,5,5
Saints,Stanley,Jean-Baptiste,CB,33,68,88,90,52,93,46,72,64,38,36,33,45,45,48,97,40,93,88,65,45,60,69,45,64,69,45,35,44,44,65,56,78,83,65,64,45,61,88,62,5,5,5,5,5
Saints,Rod,Sweeting,CB,38,66,94,88,48,90,50,64,63,40,25,25,45,45,60,89,66,93,91,70,35,67,66,35,70,72,45,31,44,45,55,64,73,75,45,45,35,65,59,50,5,5,5,5,5
Saints,Trevin,Wade,CB,30,65,86,92,63,92,47,55,68,40,25,25,45,45,51,85,64,87,94,54,25,64,60,32,69,72,45,25,35,45,64,69,76,73,32,35,32,44,49,35,5,5,5,5,5
Saints,Terrence,Frederick,CB,37,63,89,83,55,85,55,51,62,10,15,17,45,45,59,87,33,94,93,65,10,65,54,22,66,72,45,28,34,40,72,66,67,74,44,35,20,50,53,25,5,5,5,5,5
Saints,A.J.,Davis,CB,20,61,91,93,37,92,54,52,62,27,11,15,45,45,53,87,44,88,87,64,19,71,55,21,64,74,45,20,25,37,56,45,68,74,40,35,24,34,46,15,5,5,5,5,5
Saints,Brodrick,Bunkley,DT,77,79,59,73,94,59,86,45,40,29,26,18,45,45,87,32,12,77,68,80,10,25,10,10,10,10,45,67,45,82,74,85,12,22,15,15,15,67,14,15,5,5,5,5,5
Saints,John,Jenkins,DT,92,73,63,70,92,65,64,35,40,25,23,17,45,45,89,65,10,88,75,76,45,10,15,25,10,10,45,76,44,89,77,62,10,15,15,15,15,89,10,15,5,5,5,5,5
Saints,Erik,Lorig,FB,41,79,69,76,81,72,76,53,66,28,17,22,84,61,75,66,10,87,78,88,74,25,48,55,35,40,91,74,56,70,75,55,20,25,35,42,44,73,12,25,5,5,5,5,5
Saints,Jairus,Byrd,FS,31,96,87,93,66,93,84,81,65,10,15,15,45,45,81,92,30,91,98,90,10,40,40,48,66,75,45,40,45,66,82,90,74,99,82,75,25,60,87,20,5,5,5,5,5
Saints,Rafael,Bush,FS,25,78,91,88,56,87,72,62,50,24,22,21,45,45,65,85,33,90,84,72,44,62,55,50,54,59,45,35,44,61,76,68,68,78,40,40,15,90,66,25,5,5,5,5,5
Saints,Pierre,Thomas,HB,23,83,87,88,77,83,86,82,96,35,20,20,25,35,25,80,70,87,85,84,85,65,85,83,82,75,25,10,10,20,40,20,16,18,52,71,72,20,20,67,35,30,20,15,15
Saints,Mark,Ingram,HB,22,77,87,90,72,86,71,62,86,35,25,25,46,45,25,80,45,83,95,95,83,63,86,83,78,84,45,10,10,11,35,20,15,20,65,67,66,30,20,64,35,30,25,15,15
Saints,Khiry,Robinson,HB,29,73,84,89,77,87,65,61,86,30,25,25,35,45,20,87,70,88,87,86,87,60,78,81,78,76,50,10,10,11,40,20,15,20,60,52,49,20,20,67,30,25,20,15,15
Saints,Travaris,Cadet,HB,39,70,85,91,61,90,50,71,75,35,30,30,46,50,38,84,77,83,88,85,78,72,85,64,82,85,44,10,10,20,39,22,15,20,65,65,66,20,20,54,5,5,5,5,5
Saints,Timothy,Flanders,HB,40,65,86,88,68,83,45,69,83,35,25,26,45,54,44,81,69,87,93,77,74,66,82,62,74,73,45,10,10,35,40,28,12,12,63,62,44,15,15,65,35,30,20,15,15
Saints,Shayne,Graham,K,3,80,62,63,32,58,86,25,40,24,85,86,18,18,15,29,10,83,78,60,10,26,10,10,10,10,18,10,10,15,20,13,12,26,12,10,10,12,10,12,35,30,25,20,20
Saints,Akiem,Hicks,LE,76,82,63,81,82,67,74,36,35,26,25,25,45,45,85,81,10,93,80,73,20,10,15,35,10,10,45,89,69,85,84,67,15,37,15,15,15,88,15,15,5,5,5,5,5
Saints,Glenn,Foster,LE,97,72,78,82,86,72,60,44,44,35,30,30,45,45,74,88,10,87,76,84,46,35,40,55,25,30,45,83,67,73,75,53,25,35,15,10,10,75,30,12,5,5,5,5,5
Saints,Cheta,Ozougwu,LE,99,69,75,87,65,75,63,51,45,25,20,20,45,45,72,74,10,90,76,74,33,21,21,25,10,15,45,71,81,62,88,42,46,67,20,24,15,83,40,25,5,5,5,5,5
Saints,Ben,Grubbs,LG,66,91,62,75,91,65,87,40,40,9,24,33,83,92,34,38,10,94,83,90,10,20,10,10,10,10,79,10,10,34,21,10,12,12,12,10,10,20,10,12,5,5,5,5,5
Saints,Junior,Galette,LOLB,93,85,81,91,73,76,81,40,35,20,21,14,45,45,80,74,10,92,87,87,10,25,29,26,32,25,45,79,95,77,89,81,60,72,15,15,15,84,16,15,5,5,5,5,5
Saints,Keyunta,Dawson,LOLB,55,67,74,82,77,71,72,35,40,30,20,20,45,45,71,75,10,92,78,79,30,28,25,35,25,35,45,69,79,57,80,63,54,65,15,10,10,65,30,12,5,5,5,5,5
Saints,Rufus,Johnson Jr.,LOLB,59,65,77,83,76,74,58,45,60,20,27,23,45,45,76,82,10,86,79,75,40,31,33,35,29,25,45,83,67,75,74,55,50,60,15,15,10,77,55,12,5,5,5,5,5
Saints,Terron,Armstead,LT,72,75,80,85,83,75,63,65,62,30,25,25,84,85,37,84,10,92,85,73,35,25,30,33,25,35,88,10,10,25,24,17,15,20,55,69,44,20,10,45,5,5,5,5,5
Saints,Ty,Nsekhe,LT,78,63,56,71,85,64,66,40,25,24,25,25,79,74,38,74,10,87,77,74,25,20,15,15,22,20,64,15,15,15,21,10,12,15,15,15,10,15,10,20,5,5,5,5,5
Saints,Tavon,Rooks,LT,74,62,58,76,77,69,53,54,62,30,25,25,75,81,37,71,10,90,81,73,35,25,30,33,25,35,69,10,10,25,24,17,15,20,45,35,25,20,10,35,5,5,5,5,5
Saints,Jason,Weaver,LT,71,61,54,66,88,53,61,27,40,11,15,12,77,74,33,66,10,88,78,79,24,11,15,10,10,10,69,10,10,25,30,28,12,13,15,15,15,20,10,15,5,5,5,5,5
Saints,Curtis,Lofton,MLB,50,80,78,84,77,83,90,42,60,25,20,20,45,45,83,84,10,90,93,87,25,23,25,35,15,30,45,66,55,75,85,88,65,72,15,15,15,85,40,12,5,5,5,5,5
Saints,David,Hawthorne,MLB,57,75,77,80,76,74,84,67,58,25,20,20,45,45,80,80,10,92,94,84,40,26,30,55,25,35,45,74,55,72,82,82,65,71,20,15,15,92,60,30,5,5,5,5,5
Saints,Kevin,Reddick,MLB,52,67,78,85,76,72,60,49,64,25,22,25,45,45,79,81,10,89,92,86,48,30,42,44,35,44,45,60,54,85,74,71,55,75,45,45,15,72,50,12,5,5,5,5,5
Saints,Ramon,Humber,MLB,53,66,79,83,65,80,70,49,45,27,20,20,45,45,78,74,21,87,79,67,24,49,35,40,25,25,45,52,67,67,84,67,63,73,35,33,15,74,70,15,5,5,5,5,5
Saints,Khairi,Fortt,MLB,54,65,81,87,84,85,57,61,58,25,20,20,45,45,73,87,10,78,88,89,44,34,40,59,25,35,45,68,52,78,73,64,70,74,35,25,15,87,55,30,5,5,5,5,5
Saints,Kyle,Knox,MLB,58,61,84,78,74,80,62,57,65,20,20,20,45,45,73,87,10,90,86,75,44,25,49,42,50,55,45,63,76,64,84,53,65,75,39,49,15,76,67,20,5,5,5,5,5
Saints,Thomas,Morstead,P,6,93,60,68,59,62,85,30,35,35,94,95,22,19,14,50,10,95,90,75,10,19,10,10,10,10,20,11,11,14,30,19,12,15,12,10,10,22,10,12,30,30,25,20,20
Saints,Drew,Brees,QB,9,96,66,69,53,65,98,38,64,89,21,35,26,25,26,52,10,96,95,85,20,20,51,25,35,70,26,10,10,26,25,32,17,21,15,15,15,12,10,15,97,91,81,86,76
Saints,Luke,McCown,QB,7,75,74,75,59,70,76,23,63,85,12,12,11,14,18,52,10,82,92,84,20,40,65,10,49,62,11,10,10,18,41,25,13,26,12,10,10,12,10,12,77,74,69,66,77
Saints,Ryan,Griffin,QB,4,66,64,71,52,63,52,45,66,81,22,22,15,14,19,65,10,90,87,74,30,35,44,40,50,52,10,10,10,15,35,10,12,15,12,10,10,12,10,12,83,76,68,64,81
